TMF_ID,FW_ID,PFAS_ID,Study_ID,ln_TMF,ln_TMF_se
TMF_744,FW_082,PFUnDA,S_041,0.20701416938432612,0.8810453308815329
TMF_745,FW_082,PFDoDA,S_041,0.03922071315328133,0.9809735544647556
TMF_746,FW_082,PFTrDA,S_041,0.1906203596086497,0.8899260861044064
TMF_747,FW_082,PFTeDA,S_041,0.09531017980432493,0.9543911858820058
TMF_748,FW_083,PFOS,S_042,0.9858167945227654,0.5034734010029042
TMF_749,FW_084,ΣPFAS,S_043,-0.43749116766886864,1.3559962377861206
TMF_750,FW_084,ΣPFCA,S_043,-0.43749116766886864,1.3559962377861206
TMF_751,FW_084,ΣPFSA,S_043,-0.43749116766886864,1.3559962377861206
TMF_752,FW_084,PFOS,S_043,-0.3684136148790472,1.292336367594938
TMF_753,FW_085,ΣPFAS,S_043,-0.1842068074395237,1.0777563396470253
TMF_754,FW_085,ΣPFCA,S_043,-0.39143946580898786,1.2865831226643882
TMF_755,FW_085,ΣPFSA,S_043,-0.0690775527898214,0.9531846508501969
TMF_756,FW_085,PFOS,S_043,-0.16118095650958322,1.0464136248450304
TMF_757,FW_086,ΣPFAS,S_043,-0.11512925464970225,1.0408976714924811
TMF_758,FW_086,ΣPFCA,S_043,-0.02302585092994047,0.9360937855602709
TMF_759,FW_086,ΣPFSA,S_043,-0.16118095650958322,1.0849508478538303
TMF_760,FW_086,PFOS,S_043,0.1381551055796428,1.0356404422011942
TMF_761,FW_087,ΣPFAS,S_043,-0.7138013788281542,1.6435773931395006
TMF_762,FW_087,ΣPFCA,S_043,-0.8289306334778563,1.7807174863400683
TMF_763,FW_087,ΣPFSA,S_043,-0.7598530806880351,1.6971182543741625
TMF_764,FW_087,PFOS,S_043,-0.8289306334778563,1.487271282169116
TMF_765,FW_088,ΣPFAS,S_043,-0.25328436022934503,1.186872235766579
TMF_766,FW_088,ΣPFCA,S_043,-0.23025850929940458,1.1685302869394045
TMF_767,FW_088,ΣPFSA,S_043,-0.1842068074395237,1.086440026636798
TMF_768,FW_088,PFOS,S_043,-0.34538776394910686,1.139390951210863
TMF_769,FW_089,ΣPFAS,S_043,-0.5295945713886306,1.4457805438763358
TMF_770,FW_089,ΣPFCA,S_043,-0.50656872045869,1.422791962677655
TMF_771,FW_089,ΣPFSA,S_043,-0.6907755278982138,1.6174437502996266
TMF_772,FW_089,PFOS,S_043,-0.8519564844077969,1.8094892039210406
TMF_773,FW_090,PFOA,S_044,-0.8772849204307315,1.5367692888921134
TMF_774,FW_090,PFDA,S_044,0.2325610943923986,0.8923424616409383
TMF_775,FW_090,PFUnDA,S_044,0.2233507540204224,0.8963770016743572
TMF_776,FW_090,PFTeDA,S_044,-0.31545415774018426,1.1670803485148007
TMF_777,FW_090,PFOS,S_044,1.1489899614040286,0.5696348022903038
TMF_778,FW_091,PFBA,S_045,-0.34538776394910686,1.1843170495185134
TMF_779,FW_091,PFPeA,S_045,-0.02302585092994047,0.8519635889828784
TMF_780,FW_091,PFHxA,S_045,0.06907755278982136,1.209624044167446
TMF_781,FW_091,PFHpA,S_045,-0.04605170185988087,0.8208166528840465
TMF_782,FW_091,PFOA,S_045,-1.1282666955670824,1.7377824466853324
TMF_783,FW_091,PFUnDA,S_045,-0.9210340371976184,1.5700540996365204
TMF_784,FW_091,PFBS,S_045,-0.7138013788281542,1.140917028511487
TMF_785,FW_091,PFOS,S_045,-0.0921034037197618,0.7139945330779369
TMF_786,FW_091,ADONA,S_045,-0.552620422318571,1.0639718558095717
TMF_787,FW_092,PFBA,S_045,0.2763102111592854,1.0073696969711075
TMF_788,FW_092,PFPeA,S_045,-1.1512925464970227,2.2286847616074823
TMF_789,FW_092,PFHxA,S_045,-1.4276027576563084,2.701346647239236
TMF_790,FW_092,PFHpA,S_045,-0.598672124178452,1.5169990006620022
TMF_791,FW_092,PFOA,S_045,0.8519564844077968,0.6710045522367589
TMF_792,FW_092,PFUnDA,S_045,-0.16118095650958322,0.7948549092300677
TMF_793,FW_092,PFBS,S_045,-0.6447238260383329,1.371324490224183
TMF_794,FW_092,PFOS,S_045,0.023025850929940427,1.802597806723125
TMF_795,FW_092,ADONA,S_045,-0.552620422318571,1.3108372383091127
TMF_796,FW_093,PFHxS,S_046,0.08399999999999995,1.1118218765065309
TMF_797,FW_093,PFOS,S_046,0.16000000000000003,1.0202013400267558
TMF_798,FW_093,PFDS,S_046,0.2,0.9607894391523233
TMF_799,FW_093,PFOA,S_046,-0.55,2.0959355144943648
TMF_800,FW_093,PFNA,S_046,0.19000000000000003,1.0408107741923882
TMF_801,FW_093,PFDA,S_046,0.16999999999999996,0.9314618921275921
TMF_802,FW_093,PFUnDA,S_046,0.33,0.787414882372688
TMF_803,FW_093,PFDoDA,S_046,0.32000000000000006,0.8958341352965281
TMF_804,FW_093,PFTrDA,S_046,0.2,0.8860339595928757
TMF_805,FW_093,PFTeDA,S_046,0.20999999999999994,0.9900498337491681
TMF_806,FW_094,PFHxS,S_046,0.2,1.3231298123374369
TMF_807,FW_094,PFOS,S_046,0.3499999999999999,1.0408107741923884
TMF_808,FW_094,PFDS,S_046,0.8000000000000002,0.6004955788122659
TMF_809,FW_094,PFOA,S_046,-0.74,3.4212295362896734
TMF_810,FW_094,PFNA,S_046,-0.32,2.2033964262559365
TMF_811,FW_094,PFDA,S_046,0.027999999999999994,1.0010005001667084
TMF_812,FW_094,PFUnDA,S_046,0.56,0.810584245970187
TMF_813,FW_094,PFDoDA,S_046,0.07799999999999993,1.096364822080817
TMF_814,FW_094,PFTrDA,S_046,0.21999999999999997,1.0512710963760241
TMF_815,FW_094,PFTeDA,S_046,0.18,1.0512710963760241
TMF_816,FW_095,PFHxS,S_047,-0.6931471805599453,1.5008704821474663
TMF_817,FW_095,PFOS,S_047,0.5306282510621704,0.7160782205626822
TMF_818,FW_095,8:2 FTS,S_047,0.5877866649021191,0.7243193211771424
TMF_819,FW_095,PFOA,S_047,-0.35667494393873245,1.1889083917552326
TMF_820,FW_095,PFNA,S_047,0.47000362924573563,0.7424925235559938
TMF_821,FW_095,PFDA,S_047,0.6931471805599453,0.6342812993589307
TMF_822,FW_095,PFUnDA,S_047,0.8329091229351039,0.5841460209044161
TMF_823,FW_095,PFDoDA,S_047,0.9162907318741551,0.5553402707654518
TMF_824,FW_095,PFTrDA,S_047,0.8329091229351039,0.5889574260856305
TMF_825,FW_095,PFTeDA,S_047,0.6418538861723947,0.6676645256409798
TMF_826,FW_095,PFHxDA,S_047,0.1823215567939546,1.1762177507682594
TMF_827,FW_096,PFHxA,S_048,-0.040000000000000036,0.9226224530686894
TMF_828,FW_096,PFHpA,S_048,-0.030000000000000023,0.9031721813193349
TMF_829,FW_096,PFOA,S_048,-0.049999999999999996,0.8986000649804756
TMF_830,FW_096,PFNA,S_048,0.002000000000000036,1.0808849455998648
TMF_831,FW_096,PFDA,S_048,0.45000000000000007,0.7158129673212099
TMF_832,FW_096,PFUnDA,S_048,0.62,0.6409121371896358
TMF_833,FW_096,PFDoDA,S_048,0.4,0.7702636625956019
TMF_834,FW_096,PFBS,S_048,-0.040000000000000036,0.8812875322661115
TMF_835,FW_096,PFHxS,S_048,-0.3,0.9983294959405863
TMF_836,FW_096,PFOS,S_048,0.59,0.6970155525213071
TMF_837,FW_096,ΣPFCA,S_048,0.24000000000000002,0.8366807290935715
TMF_838,FW_096,ΣPFSA,S_048,0.55,0.7142826445368952
TMF_839,FW_097,HFPO-TeA,S_049,2.463766049503629,0.17995996607278258
TMF_840,FW_097,PFO5DoA,S_049,1.7039129688155938,0.5607103538611742
TMF_841,FW_097,PFMOAA,S_049,-3.3848000867012473,6.658880966281
TMF_842,FW_097,H-PFMO2OSA,S_049,2.2565333911341647,0.2571017157601502
TMF_843,FW_097,HFPO-TrA,S_049,1.4973884086254774,NA
TMF_844,FW_097,PFOS,S_049,1.9572739077056285,NA
TMF_845,FW_098,PFOA,S_050,-0.22,0.876319229752373
TMF_846,FW_098,PFOS,S_050,1.45,0.3644590547297121
TMF_847,FW_098,PFNA,S_050,0.56,0.7552925572920537
TMF_848,FW_098,PFDA,S_050,0.7000000000000001,0.6725323493317747
TMF_849,FW_098,PFUnDA,S_050,0.78,0.6205277811381253
TMF_850,FW_098,PFDoDA,S_050,0.69,0.6731254658054926
TMF_851,FW_098,F53B,S_050,1.25,0.5183411445924384
TMF_852,FW_098,8:2 Cl-PFESA,S_050,1.64,0.39478131651252774
TMF_853,FW_098,HFPO-TrA,S_050,0.9099999999999999,0.5307583046996257
TMF_854,FW_098,6:2 H-PFESA,S_050,0.6,0.7392649962738888
TMF_855,FW_098,4:2 FTSA,S_050,-1.17,1.861236311560121
TMF_856,FW_098,HFPO-DA,S_050,-0.32,1.1722165657816026
TMF_857,FW_098,ADONA,S_050,-0.75,0.44420921474459674
TMF_858,FW_099,PFNA,S_051,0.6418538861723947,0.08055853920515577
TMF_859,FW_099,PFDA,S_051,0.7884573603642703,0.09276437847866416
TMF_860,FW_099,PFDoDA,S_051,0.26236426446749106,0.039246467817896334
TMF_861,FW_099,PFTrDA,S_051,0.9162907318741551,0.24489795918367352
TMF_862,FW_099,PFOS,S_051,0.26236426446749106,0.039246467817896334
TMF_863,FW_099,FOSA,S_051,0.8754687373538999,0.1275510204081633
TMF_864,FW_100,PFOA,S_052,-0.3799725920458774,1.7156551568948075
TMF_865,FW_101,PFOA,S_052,-0.2406201422178778,1.4216739313080036
TMF_866,FW_101,PFUnDA,S_052,-0.5653997695846879,2.0343234251104656
TMF_867,FW_102,PFOA,S_052,-0.21545288715145286,1.5350057265092525
TMF_868,FW_103,PFTrDA,S_052,2.2551748659292983,0.12118531609920423
TMF_869,FW_104,PFOS,S_053,0.15233902975248606,0.9601078045256515
TMF_870,FW_105,PFOS,S_053,0.49821033657112174,0.6955045892395351
TMF_871,FW_106,PFOS,S_054,0.2275875105915315,0.8780313042816942
TMF_872,FW_107,PFOS,S_054,0.11823774452524434,0.9870519253851504
TMF_880,FW_109,PFOS,S_056,1.9157,0.23935678881470085
TMF_881,FW_110,PFOS,S_056,0.376,1.420487325912195
TMF_882,FW_111,ΣPFCs,S_057,-0.41953100394351517,3.5302056037666043
TMF_883,FW_112,PFOS,S_058,0.21625879193400085,0.8411045842389994
TMF_884,FW_113,PFDA,S_059,0.30340000000000006,0.9468638177415738
TMF_885,FW_113,PFDA,S_059,0.5783,0.7498365721471981
TMF_886,FW_113,PFDA,S_059,-0.03311,1.1590607745028858
TMF_888,FW_113,PFDA,S_059,0.718,0.5883695747726037
TMF_891,FW_113,PFUnDA,S_059,0.5057,0.7568425797075962
TMF_893,FW_113,PFUnDA,S_059,0.03359999999999991,1.0681198998352324
TMF_894,FW_113,PFUnDA,S_059,2.79999999999899e-4,1.1869654402532377
TMF_895,FW_113,PFUnDA,S_059,0.7508,0.5764307891457339
TMF_897,FW_113,PFUnDA,S_059,0.1852999999999999,0.9922303410619893
TMF_898,FW_113,PFDoDA,S_059,0.36840000000000006,0.9221014766862783
TMF_899,FW_113,PFDoDA,S_059,0.08859999999999993,1.0844793390784522
TMF_900,FW_113,PFDoDA,S_059,0.04930999999999992,1.0891417491621087
TMF_901,FW_113,PFDoDA,S_059,-0.06732999999999999,1.2636444922077779
TMF_902,FW_113,PFDoDA,S_059,0.6937999999999999,0.5925026105446651
TMF_903,FW_113,PFDoDA,S_059,-0.06564,1.2648328764835581
TMF_904,FW_113,PFTrDA,S_059,0.4555,0.9442163072962276
TMF_905,FW_113,PFTrDA,S_059,0.12360000000000008,1.0019018061437097
TMF_906,FW_113,PFTrDA,S_059,0.11789999999999991,0.9895549325678993
TMF_907,FW_113,PFTrDA,S_059,0.05048,1.0910275951746142
TMF_908,FW_113,PFTrDA,S_059,0.8100000000000002,0.5298824974183258
TMF_909,FW_113,PFTrDA,S_059,0.28060000000000007,0.8613968183062121
TMF_910,FW_113,PFTrDA,S_059,0.26059999999999994,0.8811741495435155
TMF_911,FW_113,PFOS,S_059,0.36090000000000005,0.7771670174812334
TMF_918,FW_113,FOSA,S_059,0.6399,0.6569811184181998
TMF_925,FW_113,6:2 Cl-PFESA,S_059,0.7490000000000001,0.530518738083278
TMF_927,FW_113,6:2 Cl-PFESA,S_059,0.4853,0.7213001006015286
TMF_929,FW_113,6:2 Cl-PFESA,S_059,0.34263999999999994,0.8099765357055452
TMF_930,FW_113,6:2 Cl-PFESA,S_059,0.2667999999999999,0.8529963589691316
TMF_931,FW_113,6:2 Cl-PFESA,S_059,0.29633999999999994,0.8205667655311262
TMF_932,FW_113,8:2 Cl-PFESA,S_059,0.33830000000000005,1.0062192597829778
TMF_933,FW_113,8:2 Cl-PFESA,S_059,-0.13550000000000006,1.5418762207006327
TMF_936,FW_113,8:2 Cl-PFESA,S_059,0.6803,0.6395439082748009
TMF_939,FW_113,10:2 Cl-PFESA,S_059,0.5235,0.7768562128393133
TMF_946,FW_113,10:3 FTCA,S_059,0.5273000000000001,0.880293415834221
TMF_953,FW_114,PFHxS,S_060,1.2072453642567782,0.6256046959640025
TMF_954,FW_114,PFOS,S_060,1.2102387248776703,2.269342256355059
TMF_955,FW_114,PFPeA,S_060,0.6088034985876258,0.8239483720449873
TMF_956,FW_114,PFHxA,S_060,1.1446150497273402,0.913061435293176
TMF_957,FW_114,PFHpA,S_060,0.8901793969514981,0.7289537928556994
TMF_958,FW_114,PFOA,S_060,-0.098965107296884125,2.700536179708991
TMF_959,FW_114,PFNA,S_060,-0.541798272381499,2.0464446367246745
TMF_960,FW_114,PFDA,S_060,-0.10283345025311405,1.5929788143980552
TMF_961,FW_114,PFUnDA,S_060,-0.5516072848776536,4.569408655387637
TMF_962,FW_115,PFNA,S_061,1.6695918352538475,1.458549521503517
TMF_963,FW_115,PFOS,S_061,3.0301337002713233,1.096076111604062
TMF_964,FW_116,PFNA,S_061,1.2412685890696329,1.0086115371003894
TMF_965,FW_116,PFOS,S_061,2.060513531794317,0.9157675809177174
TMF_966,FW_117,PFNA,S_061,1.2809338454620642,0.753968253968254
TMF_967,FW_117,PFOS,S_061,1.8293763327993617,0.7894650637140891
TMF_968,FW_118,PFNA,S_061,1.6505798557652755,0.7334795722511653
TMF_969,FW_118,PFOS,S_061,1.3001916620664788,1.299838736584552
TMF_970,FW_119,PFNA,S_061,1.0885619528146082,0.7146292860578575
TMF_971,FW_119,PFOS,S_061,1.8500283773520307,0.5767873187010654
TMF_972,FW_120,PFNA,S_061,0.9555114450274363,0.6456043956043956
TMF_973,FW_120,PFOS,S_061,1.8702625307159986,0.8498160435206439
TMF_974,FW_121,PFOA,S_061,0.25464221837358075,0.14728682170542634
TMF_975,FW_121,PFNA,S_061,1.0116009116784799,0.22545454545454546
TMF_976,FW_121,PFDA,S_061,1.1786549963416462,0.19076923076923077
TMF_977,FW_121,PFUnDA,S_061,0.8064758658669485,0.14732142857142858
TMF_978,FW_121,PFDoDA,S_061,0.712949807856125,0.20098039215686272
TMF_979,FW_121,PFTrDA,S_061,0.47000362924573563,0.20625
TMF_980,FW_121,PFTeDA,S_061,0.45107561936021673,0.22929936305732482
TMF_981,FW_121,PFHxDA,S_061,-0.2231435513142097,0.125
TMF_982,FW_121,PFBS,S_061,-0.579818495252942,0.17857142857142858
TMF_983,FW_121,PFHxS,S_061,0.0769610411361284,0.16666666666666666
TMF_984,FW_121,PFOS,S_061,1.6428726885203377,0.195357833655706
TMF_985,FW_121,PFDS,S_061,1.0715836162801904,0.2876712328767123
TMF_986,FW_121,PFOA,S_061,0.27763173659827955,0.14393939393939392
TMF_987,FW_121,PFNA,S_061,1.0402767116551463,0.22614840989399293
TMF_988,FW_121,PFDA,S_061,1.199964782928397,0.18674698795180725
TMF_989,FW_121,PFUnDA,S_061,0.8064758658669485,0.14732142857142858
TMF_990,FW_121,PFDoDA,S_061,0.9555114450274363,0.18076923076923077
TMF_991,FW_121,PFTrDA,S_061,0.7371640659767196,0.18181818181818182
TMF_992,FW_121,PFTeDA,S_061,0.7030975114131134,0.19801980198019803
TMF_993,FW_121,PFHxDA,S_061,0.02955880224154443,0.11650485436893203
TMF_994,FW_121,PFBS,S_061,-0.5621189181535413,0.1929824561403509
TMF_995,FW_121,PFHxS,S_061,0.11332868530700327,0.1607142857142857
TMF_996,FW_121,PFOS,S_061,1.6937790608678513,0.19117647058823528
TMF_997,FW_121,PFDS,S_061,1.2029723039923526,0.2732732732732733
TMF_998,FW_121,PFOA,S_061,0.08617769624105241,0.16513761467889906
TMF_999,FW_121,PFNA,S_061,0.85015092936961,0.23931623931623935
TMF_1000,FW_121,PFDA,S_061,0.9932517730102834,0.1925925925925926
TMF_1001,FW_121,PFUnDA,S_061,0.5933268452777344,0.14917127071823205
TMF_1002,FW_121,PFDoDA,S_061,0.7419373447293773,0.18095238095238095
TMF_1003,FW_121,PFTrDA,S_061,0.5247285289349821,0.17751479289940827
TMF_1004,FW_121,PFTeDA,S_061,0.4885800148186709,0.19631901840490798
TMF_1005,FW_121,PFHxDA,S_061,-0.18632957819149348,0.12048192771084339
TMF_1006,FW_121,PFBS,S_061,-0.7339691750802004,0.20833333333333334
TMF_1007,FW_121,PFHxS,S_061,-0.08338160893905101,0.1847826086956522
TMF_1008,FW_121,PFOS,S_061,1.4838746894587547,0.19047619047619047
TMF_1009,FW_121,PFDS,S_061,1.0296194171811581,0.28571428571428575
TMF_1010,FW_121,PFOA,S_061,0.02955880224154443,0.11650485436893203
TMF_1011,FW_121,PFNA,S_061,0.8064758658669485,0.20982142857142855
TMF_1012,FW_121,PFDA,S_061,0.9858167945227654,0.19029850746268656
TMF_1013,FW_121,PFUnDA,S_061,0.5709795465857378,0.14689265536723164
TMF_1014,FW_121,PFDoDA,S_061,0.7275486072772777,0.19323671497584544
TMF_1015,FW_121,PFTrDA,S_061,0.5007752879124892,0.2
TMF_1016,FW_121,PFTeDA,S_061,0.4637340162321402,0.220125786163522
TMF_1017,FW_121,PFHxDA,S_061,-0.21072103131565253,0.1111111111111111
TMF_1018,FW_121,PFBS,S_061,-0.7985076962177716,0.17777777777777778
TMF_1019,FW_121,PFHxS,S_061,-0.12783337150988489,0.14772727272727273
TMF_1020,FW_121,PFOS,S_061,1.4469189829363254,0.16941176470588235
TMF_1021,FW_121,PFDS,S_061,1.0296194171811581,0.2892857142857143
TMF_1022,FW_121,PFOA,S_061,-0.23572233352106983,0.21518987341772153
TMF_1023,FW_121,PFNA,S_061,0.5766133643039938,0.2752808988764045
TMF_1024,FW_121,PFDA,S_061,0.7030975114131134,0.23267326732673266
TMF_1025,FW_121,PFUnDA,S_061,0.11332868530700327,0.18749999999999997
TMF_1026,FW_121,PFDoDA,S_061,0.29266961396282004,0.21641791044776115
TMF_1027,FW_121,PFTrDA,S_061,0.03922071315328133,0.22115384615384615
TMF_1028,FW_121,PFTeDA,S_061,0,0.25
TMF_1029,FW_121,PFHxDA,S_061,-0.6733445532637656,0.1568627450980392
TMF_1030,FW_121,PFBS,S_061,-1.0498221244986778,0.2571428571428572
TMF_1031,FW_121,PFHxS,S_061,-0.4307829160924542,0.23076923076923075
TMF_1032,FW_121,PFOS,S_061,1.1786549963416462,0.23076923076923078
TMF_1033,FW_121,PFDS,S_061,0.712949807856125,0.34313725490196073
TMF_1034,FW_121,PFOA,S_061,0.5128236264286637,0.11976047904191618
TMF_1035,FW_121,PFNA,S_061,1.2781522025001875,0.20334261838440112
TMF_1036,FW_121,PFDA,S_061,1.4655675420143985,0.18475750577367206
TMF_1037,FW_121,PFUnDA,S_061,1.0818051703517284,0.14576271186440676
TMF_1038,FW_121,PFDoDA,S_061,1.2296405510745139,0.1842105263157895
TMF_1039,FW_121,PFTrDA,S_061,1.007957920399979,0.1897810218978102
TMF_1040,FW_121,PFTeDA,S_061,0.9745596399981308,0.2075471698113208
TMF_1041,FW_121,PFHxDA,S_061,0.30010459245033816,0.0962962962962963
TMF_1042,FW_121,PFBS,S_061,-0.3285040669720361,0.1527777777777778
TMF_1043,FW_121,PFHxS,S_061,0.35065687161316933,0.13380281690140847
TMF_1044,FW_121,PFOS,S_061,1.9671123567059163,0.1902097902097902
TMF_1045,FW_121,PFDS,S_061,1.4134230285081433,0.26034063260340634
TMF_1046,FW_121,PFOA,S_061,0.5128236264286637,0.1317365269461078
TMF_1047,FW_121,PFNA,S_061,1.2892326482767593,0.21763085399449036
TMF_1048,FW_121,PFDA,S_061,1.47932922708708,0.19817767653758545
TMF_1049,FW_121,PFUnDA,S_061,1.0296194171811581,0.15714285714285717
TMF_1050,FW_121,PFDoDA,S_061,1.1786549963416462,0.2
TMF_1051,FW_121,PFTrDA,S_061,0.9516578757114463,0.20849420849420852
TMF_1052,FW_121,PFTeDA,S_061,0.9162907318741551,0.22799999999999998
TMF_1053,FW_121,PFHxDA,S_061,0.23901690047049992,0.11811023622047244
TMF_1054,FW_121,PFBS,S_061,-0.342490308946776,0.16901408450704225
TMF_1055,FW_121,PFHxS,S_061,0.3148107398400336,0.145985401459854
TMF_1056,FW_121,PFOS,S_061,1.9242486522741338,0.18394160583941607
TMF_1057,FW_121,PFDS,S_061,1.4838746894587547,0.2947845804988662
TMF_1058,FW_122,PFOS,S_062,0.08708000000000009,1.1011554085947644
TMF_1059,FW_123,PFBA,S_063,0.5068176023684519,1.0025775432686528
TMF_1060,FW_123,PFPeA,S_063,-0.34009181823522056,3.766170697141668
TMF_1061,FW_123,PFHxA,S_063,-1.2017191600335926,8.908405964008207
TMF_1062,FW_123,PFBS,S_063,-0.10969515383023637,2.2063784142397367
TMF_1063,FW_123,PFHpA,S_063,0.09997824473780142,1.3457364014447246
TMF_1064,FW_123,PFOA,S_063,1.0543120297715298,0.9681616598005178
TMF_1065,FW_123,PF4OPeA,S_063,-1.0788096613719298,1.4391499324635153
TMF_1066,FW_123,PFNA,S_063,-0.5791001508880025,4.215023497210443
TMF_1067,FW_123,PFDA,S_063,1.5372058080828248,0.3867229981193769
TMF_1068,FW_123,PFOS,S_063,2.65745841498615,0.23758133621787303
TMF_1069,FW_123,PFUnDA,S_063,1.7098996900573784,0.4077556617502123
TMF_1070,FW_123,F53B,S_063,1.5602476682433286,0.3858208520611602
TMF_1071,FW_123,PFDoDA,S_063,1.1826077037617417,0.4847301126243662
TMF_1072,FW_123,PFTrDA,S_063,0.8712981991889469,0.8772027812959952
TMF_1073,FW_123,PFTeDA,S_063,1.258362753321246,0.5371554667486634
TMF_1074,FW_124,PFNA,S_064,0.2054366419969287,0.8645696780339128
TMF_1075,FW_125,ΣPFCs,S_065,0.15726656185149337,0.9275343455086749
TMF_1076,FW_126,PFBA,S_066,0.0055423223188367085,1.3089890090362677
TMF_1077,FW_126,PFHxA,S_066,0.3023524485610482,0.8193510224618733
TMF_1078,FW_126,PFHpA,S_066,0.30856942831213197,0.7995580497438666
TMF_1079,FW_126,PFOA,S_066,0.33986155972592114,0.8068633703638189
TMF_1080,FW_126,PFNA,S_066,0.22422573635576018,0.8515496994516438
TMF_1081,FW_126,PFDA,S_066,0.5733436881555174,0.6603740516290116
TMF_1082,FW_126,PFUnDA,S_066,0.8365521901356668,0.5351924768916027
TMF_1083,FW_126,PFDoDA,S_066,0.7989970272689337,0.6247409879015537
TMF_1084,FW_126,PFTrDA,S_066,0.8987219876465059,0.4987696282857757
TMF_1085,FW_126,PFTeDA,S_066,0.43380703152007827,0.9558725718846912
TMF_1086,FW_126,PFBS,S_066,0.06979135416864957,1.1001958438342865
TMF_1087,FW_126,PFHxS,S_066,0.05415680138721997,1.109098198826815
TMF_1088,FW_126,PFHpS,S_066,-0.014315171523143929,1.0764726496137798
TMF_1089,FW_126,PFOS,S_066,0.31959881090757347,0.8301565521596473
TMF_1090,FW_126,HFPO-DA,S_066,0.1632302572423479,0.9044613228162292
TMF_1091,FW_126,HFPO-TrA,S_066,0.0825937272856964,0.9992864533167718
TMF_1092,FW_126,6:2 Cl-PFESA,S_066,-0.27423788457559084,1.6305345287274202
TMF_1093,FW_126,8:2 Cl-PFESA,S_066,-0.14635230851070155,1.3746115857887027
